linkNumber,reviewBy,reviewRating,reviewAt,reviewDescription,city
16,Mohsin,1/5 Stars,27-05-21,As usual lateorder and rider's misbehaviour,Lahore
16,Mohsin,1/5 Stars,26-05-21,Foodwasnot delivered and mentioned delivered,Lahore
16,Haris,1/5 Stars,12-04-21,Pathetic food quality,Lahore
16,Usman,3/5 Stars,02-04-21,Quantity bohat kaam thi,Lahore
16,Aysha,4/5 Stars,25-03-21,"It was too spicy, raita and salad is good",Lahore
16,Imran,3/5 Stars,20-03-21,Taste was nice but quantity not good. Price are high,Lahore
16,Dania,4/5 Stars,07-02-21,Food was good but quantities are  less..,Lahore
16,Hafiz,5/5 Stars,23-01-21,All good,Lahore
16,Jutt,1/5 Stars,14-12-20,There was hair in Chicken piece and was too spicy,Lahore
16,Saad,1/5 Stars,15-11-20,"Missing food.too much spicies. 
Whenever you will use discount coupon code, restaurant will either cancel or send less food.",Lahore
16,Ehsan,5/5 Stars,27-10-20,Yum,Lahore
16,Umair,1/5 Stars,13-10-20,Charges was too high quantity was not as per charges,Lahore
16,Kaman,4/5 Stars,17-08-20,Recommended.,Lahore
16,Kashifmiraj,5/5 Stars,28-06-20,I,Lahore
17,Jaleel,2/5 Stars,11-01-21,Chicken tikka was stale and stinky,Lahore
17,Hamza,2/5 Stars,29-12-20,Fzul taste,Lahore
17,MuhammadSalman,1/5 Stars,27-12-20,the meat was not cooked properly. & there was blood inside that i ordered from the restaurant. the quantity was unjustified,Lahore
17,Syeda,1/5 Stars,12-12-20,Test to axha tha but shi say cook ni kiya gaya th,Lahore
17,Saifullah,3/5 Stars,12-12-20,Food taste was not so good,Lahore
17,Fahad,5/5 Stars,02-12-20,Nicely done,Lahore
17,Gia,3/5 Stars,13-11-20,Missing food,Lahore
18,Majid,3/5 Stars,08-09-21,Roti was hot but little thin.halwa was awsum.,Lahore
18,Nouman,5/5 Stars,05-09-21,Delicious food.  Good quantity.  Careful packing.  Five stars all the way.,Lahore
18,Tàimoör,4/5 Stars,03-09-21,Food quantity and quality was good. Chapal Kebab were needs to be grilled a bit more... Overall the taste was good 😋☺️,Lahore
18,Abu,5/5 Stars,02-09-21,This was amazing. Loved the packaging especially. Everything was perfect. I would highly recommend this for best food. This is about to become my daily food place now.,Lahore
18,Mudasir,5/5 Stars,01-09-21,"Buhat acha taste, good packing",Lahore
18,Abdul,5/5 Stars,01-09-21,Food was amazing. Keep up the good work 👍5/5,Lahore
18,Raheel,5/5 Stars,30-08-21,"Food was good, fresh, tasty, quality plus quantity.
Thank you, keep up the good work.",Lahore
18,Aziz,5/5 Stars,28-08-21,All the menu ia really good.The gur walay sweet rice are awesome,Lahore
18,Haider,2/5 Stars,28-08-21,Food was too spicy,Lahore
18,Zunera,3/5 Stars,24-08-21,Too spicy dal,Lahore
18,sarah,3/5 Stars,24-08-21,Ordered dal chawal and gurr wale chawal. Daal was too spicy however gurr wale rice was very good.,Lahore
18,Hira,5/5 Stars,12-08-21,❤️,Lahore
18,Sheriyar,5/5 Stars,12-08-21,Good,Lahore
18,Mudasir,5/5 Stars,11-08-21,Excellent daal chaawal,Lahore
18,Mashhud,3/5 Stars,11-08-21,Everything is good except boiled rice. I feel that they were stale every time I've ordered them.,Lahore
18,Owais,1/5 Stars,09-08-21,"I order sabut masoor nd they sent me kalay chaney .  .
Worst service",Lahore
18,Mashhud,3/5 Stars,08-08-21,Packaging is good but the food seems to lost its taste.,Lahore
18,Sheriyar,4/5 Stars,03-08-21,Salad was smelly,Lahore
18,Sheriyar,5/5 Stars,30-07-21,Good,Lahore
18,Ali,5/5 Stars,30-07-21,Food was Amazing!!,Lahore
18,Zeeshan,5/5 Stars,29-07-21,Everything was healthy and clean,Lahore
18,Syed,5/5 Stars,29-07-21,Food Was Really Very Good 100 Percent Recommended,Lahore
18,Zarnab,3/5 Stars,26-07-21,Quatity was less as compared to price,Lahore
18,Tajamul,5/5 Stars,18-07-21,Good taste and good quantity,Lahore
18,MuhammadAamir,5/5 Stars,17-07-21,Excellent,Lahore
18,Zubair,5/5 Stars,17-07-21,Really amazing. Highly recommended food,Lahore
18,Usman,3/5 Stars,16-07-21,Too much spicy.,Lahore
18,Mashhud,2/5 Stars,16-07-21,Food was not fresh this time.,Lahore
18,Asad,5/5 Stars,16-07-21,Very good dall,Lahore
18,Shahzad,1/5 Stars,15-07-21,Now food taste is not same and qty is more less,Lahore
18,Adnan,5/5 Stars,15-07-21,"Taste was good, MashaAllah",Lahore
18,Mashhud,5/5 Stars,14-07-21,"I tried their Daal Chawal for the first time and I've to say they were neatly cooked. The daal was simply good. Not thin in viscosity like most restaurants serve. The consistency was just like homemade daal. And yes do try their ""suji halwa"". Ordering it was an added bonus. So delicious and perfectly cooked.",Lahore
18,Zubair,5/5 Stars,14-07-21,Amazing food,Lahore
18,Maqsood,2/5 Stars,13-07-21,My order was not what I ordered .,Lahore
18,Mashhud,4/5 Stars,13-07-21,I've ordering from them for about 4 days now. The taste is good just like homemade food. But the boiled rice didn't feel fresh this time.,Lahore
18,Iram,2/5 Stars,12-07-21,Black channa kujh der baad e khati smell denay lag gea tha,Lahore
18,Waleed,5/5 Stars,11-07-21,Wonderful value for money,Lahore
18,Jawad,5/5 Stars,11-07-21,Good,Lahore
18,Sid,5/5 Stars,10-07-21,Amazing,Lahore
18,Sid,3/5 Stars,09-07-21,Excellent.,Lahore
18,Mrs,3/5 Stars,09-07-21,"not bed ,,,last time bht mazy k thy lakin is bar to masar v fresh ni lg rahy thy or spicy v bht thy sorry to say mjh say khay ni gy",Lahore
18,Doctor,5/5 Stars,08-07-21,"Always yummyyyyyy 😋😋😋
Thanks alot for complimentary roti's 🙏🙏🙏🙏",Lahore
18,S,1/5 Stars,07-07-21,I order daal chawal and recieved sookhay hoey chawal. They dont know how to boil rice. Daal was ghota daal with kachi mir hain and pathetic taste. Worst experience.,Lahore
18,Sid,5/5 Stars,06-07-21,"Food was great, Keep it up",Lahore
19,Tayyaba,1/5 Stars,07-06-21,Awsome,Lahore
19,Zaid,1/5 Stars,01-02-21,"There was hair in the burger, absolutely no quality check. Extremely bad experience, won't order again from Foodland. And the burger was cold too.",Lahore
19,Faisal,1/5 Stars,26-09-20,"We order the two different types of pizza but they send us the same.
And food quality was also average.",Lahore
