linkNumber,reviewBy,reviewRating,reviewAt,reviewDescription,city
14,Ahsan,2/5 Stars,26-05-21,Food was good but too expensive they offer about 250g of boneless chicken in 920Rs seriously! Itna expensive to blue lagoon b nahi hai... The amount does not worth the taste.... Try something worthly..... aur yes baryani aur pulao Mai Fark hota hai so please pulao ko pulao he bolain biryani nahi,Rawalpindi
14,Yousaf,4/5 Stars,21-05-21,Good,Rawalpindi
14,Tania,1/5 Stars,15-05-21,Not good,Rawalpindi
14,Ayesha,1/5 Stars,14-05-21,"Naan jalai huai 
Russian salad kai naam pe dhoka",Rawalpindi
14,SMARSHAD,5/5 Stars,08-05-21,I ordered chowmein and samosa chart. It was best!,Rawalpindi
14,mohit,1/5 Stars,07-05-21,bad quality chicken and taste less,Rawalpindi
14,Suneha,5/5 Stars,04-05-21,Food was too much salty but taste was so good,Rawalpindi
14,Waqas,5/5 Stars,03-05-21,"Full chicken roast was really good. Will order agaun.
Condiment could use a little less sour yogurt, though.",Rawalpindi
14,Dania,1/5 Stars,29-04-21,The food had too much oil and the chowmien was stale,Rawalpindi
14,Haris,2/5 Stars,27-04-21,Yar apne chowmein me boht zyda vegetables dal diye thy mtlb jitna apne 1 plate me dalay itna to poore daig me dlti hain,Rawalpindi
14,Uzair,1/5 Stars,07-04-21,Bad bad bad,Rawalpindi
14,Furqan,1/5 Stars,02-04-21,"Taste less soup , cheap packing material , no spoons",Rawalpindi
14,Moeez,5/5 Stars,27-03-21,All Chicken samosa were very thin this time. Else all good,Rawalpindi
14,Moeez,5/5 Stars,25-03-21,"Some items were out of stock and cancelled however those were shown instock while ordering, else everything good",Rawalpindi
14,Rameez,1/5 Stars,19-03-21,"Only apple, pathatic taste",Rawalpindi
14,Mrs,1/5 Stars,25-02-21,Bland taste ..,Rawalpindi
14,Hamza,1/5 Stars,30-01-21,Jo order kia wo nh mila order green chili handi ki or saag m chicken mila,Rawalpindi
14,farheen,4/5 Stars,29-01-21,total use less food,Rawalpindi
14,Naveed,5/5 Stars,21-01-21,Plz add an easypaisa payment option it will make things more easier,Rawalpindi
14,M,3/5 Stars,11-01-21,I ordered biryani chowmein n fruit salad. Chowmein was tasty but biryani was not upto the mark soecially the chicken pc in biryani tastwd just like boiled chicken. The qunatity of the fruit salad was not enough according to the price,Rawalpindi
14,alizay,5/5 Stars,11-01-21,Outclass,Rawalpindi
15,Ali,1/5 Stars,10-09-21,3rd class sory without any class ghatiya tareen,Rawalpindi
15,Jiya,4/5 Stars,09-09-21,Food was not that much good that was average. Need to improve taste of food.,Rawalpindi
15,Roofi,1/5 Stars,03-09-21,Very bad sara zaya kar deya bohot kharab tha,Rawalpindi
15,Akeel,1/5 Stars,27-08-21,Very very bad food,Rawalpindi
15,Ayesha,1/5 Stars,23-08-21,It was poor,Rawalpindi
15,Mrs,1/5 Stars,19-08-21,"They sent half food for full price,very bad experience 😕",Rawalpindi
15,Tehmina,1/5 Stars,15-08-21,Worst ever food,Rawalpindi
15,Tayyaba,1/5 Stars,14-08-21,"Wasn't upto expectations , chicken was just for the name.",Rawalpindi
15,Umer,1/5 Stars,13-08-21,Very rust experience because of I'm ordering different item but he's send me a different item. Shame on it..,Rawalpindi
15,Muhammad,1/5 Stars,08-08-21,Always receive wrong order!!!,Rawalpindi
15,Muhammad,1/5 Stars,03-08-21,Worst Food Quality,Rawalpindi
15,Khaleel,1/5 Stars,27-07-21,Very bad,Rawalpindi
15,Hina,3/5 Stars,17-07-21,Contents of order were not complete. 1roti was missing.,Rawalpindi
15,Muhammad,1/5 Stars,16-07-21,Where was the salan???? i still dont received any feed back of missing items???,Rawalpindi
15,Choudary,5/5 Stars,12-07-21,Excellent,Rawalpindi
15,Mrs,1/5 Stars,07-07-21,Bad food taste waste of money,Rawalpindi
15,Muhammad,2/5 Stars,07-07-21,Haleem kem dal zada thi Afsos.,Rawalpindi
15,hashim,5/5 Stars,05-07-21,"Taste was excellent 
Packing needs to be improved a bit 
10/10",Rawalpindi
15,Danish,5/5 Stars,04-07-21,Excellent,Rawalpindi
15,Soherwardia,1/5 Stars,26-06-21,"Bekaar tha sab Haleem ki jaghan dal bhaij di chicken khrayi ki jaghan boil chicken tha 
Shoper Mai bhaija",Rawalpindi
15,Kamran,1/5 Stars,01-05-21,jo ma na order kiya tha wo mujhy serve ni kiya gya,Rawalpindi
15,MalikAali,1/5 Stars,27-04-21,Alo qeema is so bad in taste not hygienic,Rawalpindi
15,Emmar,1/5 Stars,23-04-21,"Pathetic food 
I had ordered for my iftaar but it’s was delivered after an hour 
I have sent pictures to support team the quality quantity and time 
Worst ever experiment",Rawalpindi
15,Maryam,3/5 Stars,17-04-21,i placed order for mix sabzi but delivered was chicken......☹️☹️☹️,Rawalpindi
15,ali,1/5 Stars,10-04-21,"Everything was very bad from delivery to meal quality. Meal was delivered in one hour. The meal was too much cold with uncooked chicken & black roti. In cold drinks, I ordered 7up and Pepsi was delivered to me. When I tried to get help from Food Panda, the word used by customer service man was not acceptable and not respected. Very very ashamed on all what happen last night",Rawalpindi
15,farah,1/5 Stars,08-04-21,Very bad experience......poor packaging and cold drink is not as per my choice,Rawalpindi
15,Qasim,1/5 Stars,26-03-21,Freezer Food.. don't order here otherwise you gonna curse yourself,Rawalpindi
15,faiza,1/5 Stars,12-03-21,Baryani is rotten 😾and i am still hungry,Rawalpindi
15,Shehzad,1/5 Stars,05-03-21,Haleem ka oder deya tha... Daal bhej di ager haleem banani nhi ati to na banaya kary,Rawalpindi
15,محمد,1/5 Stars,23-02-21,"Not seen such a pathetic restaurant in my life..1st they didn’t send the right order..they sent only rotis ..that too made in morning i think..they have no concern abt customer health ,they just doing dirty to get there money",Rawalpindi
15,Hasnain,1/5 Stars,01-02-21,"Taste less, extensive spicy and, seems like curee was old a day ago.",Rawalpindi
15,Faheem,1/5 Stars,14-01-21,Low quantity too much oily,Rawalpindi
15,Muhammad,1/5 Stars,05-01-21,"The food was very cold, substandard and packed in polythene bag of 3rd class quality..it was like something being distributed on darbar or shrine..very poor food and service",Rawalpindi
15,U,4/5 Stars,27-12-20,Delivered wrong order,Rawalpindi
15,Faheema,3/5 Stars,14-12-20,Salan mngao kch ata kch hy 😡😡,Rawalpindi
15,Ali,5/5 Stars,11-12-20,Ordered Biryani but tasted like Pulao,Rawalpindi
15,iqra,1/5 Stars,04-12-20,Order was totally changed....and it was cold too!! Box sy sb kuch gira hua tha..so disappointed.. we are paying you..you aren’t doing charity here okay!!! Warn you guys dont buy from them,Rawalpindi
17,Inam,1/5 Stars,07-07-21,"I ordered mandi ,the rice were plain had no taste (similar to boiled rice)and chicken wasnt fully steamed in it.i also ordered biryani the rice used were of bad quality  and  they served me yesterday's or afternoons food and then heated it .would not recommend  anyone had to throw  all the food",Rawalpindi
17,Haroon,3/5 Stars,01-07-21,"Order was packed carelessly. 
Correct order was not send.",Rawalpindi
17,Jamshaid,1/5 Stars,30-06-21,"The biryani smells bad, the bad biryani has been sent. I call your service very poor",Rawalpindi
17,Syed,3/5 Stars,29-06-21,Not up to the mark,Rawalpindi
17,Shakeel,1/5 Stars,02-06-21,"Choice of food outlet was not given, was asked to get Pulao Kabab from Savour but Gyro was given order, quite strange.",Rawalpindi
17,Muhammad,3/5 Stars,26-05-21,"I ordered Mandi, I was expecting Arabian rice with chicken tikka. 
The piece is better, but rice is below average. 
I would recommend if you only use boild zeera rice with chicken tikka piece. It will taste better.
Packaging 10/10",Rawalpindi
17,Muhammad,4/5 Stars,28-04-21,Good,Rawalpindi
17,Fatima,1/5 Stars,24-03-21,"Food was
Cold and stale and it happened 3rd time never ordering again",Rawalpindi
17,Ayesha,1/5 Stars,16-03-21,"Please dont order from them,I just wasted my money..quantity buht he km.. smoked rice he thay aik seekh kabab ko hath se cut krke 2bnaye thay aik piece boti..pathetic taste.Ice cold buht he gnda kuch tha..50 mai b milta tou mai kbhi na leti,after many disappointed experiences I'm quitting foodpanda",Rawalpindi
17,Kanza,1/5 Stars,14-03-21,Food was totally different from what was descibed . Turkish doner kebab with rice was only simple desi Pakistani kebab with rice . Bbq with rice was also not good at all.,Rawalpindi
17,Maheen,1/5 Stars,13-03-21,"We order two Arabian shawarma platter and 2 drinks, as gyro was having 15% off so our total payment at the end with delivery was 720 Rs. But the rider said there isnt any drink in our order and showed us his order details but we had drinks added in our details. This is very wrong to show discount and then not to give. Also the rider didn’t have any change.",Rawalpindi
17,Babar,1/5 Stars,11-03-21,"The worst taste ever! I feel sick, couldn't even finish the donar. Had to throw it away and even my cat won't eat it.",Rawalpindi
17,Waqas,1/5 Stars,26-02-21,Very pathetic taste. Arabian rice were just like tahairi. No taste. Also pieces of bbq items were quite small. Overall a 5 out of 10 experience,Rawalpindi
17,Aakash,4/5 Stars,22-02-21,I think because of discount they haven't added much stuff in the wraps,Rawalpindi
17,xia,1/5 Stars,21-02-21,"Pathetic food , worst ever experience , foodpanda should remove gyro from their platform .",Rawalpindi
17,Riza,1/5 Stars,21-02-21,Very bad taste and quantity as well,Rawalpindi
17,Muhammad,1/5 Stars,19-02-21,Gyro loosing its taste,Rawalpindi
17,Bilal,1/5 Stars,19-02-21,Wast mony,Rawalpindi
17,Mishal,1/5 Stars,02-02-21,Worst food ever,Rawalpindi
17,Ahmad,1/5 Stars,24-01-21,Waste food,Rawalpindi
17,Ahsan,2/5 Stars,15-01-21,Food was too cold,Rawalpindi
17,Ali,5/5 Stars,24-12-20,Good taste,Rawalpindi
17,Moosa,1/5 Stars,24-12-20,Pllater was incomplete. Tortilla bread was not given which was given previously,Rawalpindi
17,Huraira,1/5 Stars,22-12-20,Very bad taste,Rawalpindi
17,Aamir,2/5 Stars,17-12-20,190 key small size fries are too much.,Rawalpindi
17,Agha,1/5 Stars,16-12-20,"Don't buy this item 
It's  just 1 seekh kabab with rice",Rawalpindi
17,hamza,5/5 Stars,07-12-20,The food was awesome . Tried their Mandi . The rice is exactly the same as one gets to taste in the Middle Eastern countries . The complementary sauce itself is very unique and amazing. Definitely will try again .,Rawalpindi
17,Muhammad,1/5 Stars,05-12-20,Don't buy matka biryani biryani k naam pay kali mirch walay chawal bharay hoa thay..mirchi bohat he ziada thi.. Waste of money,Rawalpindi
17,Aaeen,1/5 Stars,02-12-20,very VERY bad,Rawalpindi
17,Mirza,2/5 Stars,29-11-20,Lait every time lait,Rawalpindi
17,Ashfaq,1/5 Stars,25-11-20,The order led food was not mandi they uded the blilde rice with chiclen tikaa instead,Rawalpindi
17,Vladmir,5/5 Stars,22-11-20,Chicken Mandi is authentic but chicken piece is small,Rawalpindi
17,Waqas,1/5 Stars,20-11-20,Please pack sauces properly!,Rawalpindi
17,SyedAli,5/5 Stars,19-11-20,"Ordered Mandi, it was tasty",Rawalpindi
17,Abdullah,3/5 Stars,19-11-20,"Quantity was good but the taste was bit bland, lacking a bit of salt.",Rawalpindi
17,Chaudhry,5/5 Stars,14-11-20,the food was very delicious and keep it up 👍,Rawalpindi
19,Saima,1/5 Stars,05-09-21,Food was too much spicy I can’t eat,Rawalpindi
19,Sehar,1/5 Stars,19-08-21,Not good,Rawalpindi
19,Mrs,1/5 Stars,12-08-21,The food they is tasteless i have order chicken biryani but they deliver beef with one little piece of beep. The quantity is also much low.,Rawalpindi
19,SyedaNadia,5/5 Stars,07-08-21,"Being there regular customer now... They are really doing great... ❤️Love their taste.. The taste they are providing is realllyyyyy mouthwatering... 100%recommended..
Fresh healthy delicious food 
Must try",Rawalpindi
19,Qasim,4/5 Stars,07-08-21,Their alu paratha was really good last time but now they replace zeera with methi so now its not good.,Rawalpindi
19,Nayab,1/5 Stars,27-07-21,It was so bad,Rawalpindi
20,Anzalna,1/5 Stars,20-08-21,Fazul,Rawalpindi
20,Hamza,4/5 Stars,13-08-21,There was a little issue it was resolved by the help team,Rawalpindi
20,Faiza,1/5 Stars,04-08-21,Worst experience,Rawalpindi
21,Bilal,2/5 Stars,20-04-21,Quality of food needs improvement,Rawalpindi
21,Nahtasha,2/5 Stars,19-04-21,Serving size too less,Rawalpindi
21,Jehanzeb,5/5 Stars,03-04-21,Codessa chowmain very tasty,Rawalpindi
21,Môhãmmåđ,1/5 Stars,01-04-21,Worst Experience of my life and they didn’t even completed the order cold drink was missing.,Rawalpindi
21,Rose,3/5 Stars,25-03-21,The kids of wings were nice.,Rawalpindi
21,abdullah,1/5 Stars,04-03-21,"The food was disgusting the rice smelt like vomit and tasted worst, the chicken chilli dry had only 3 pieces of boneless chicken in it. Overall a pathetic experience!",Rawalpindi
21,Mahmood,1/5 Stars,28-02-21,"It was an apology for a club sandwich.  Not at all as shown in the pic.  No French fries,  no sauces.  Just layer over layer.  Packing was too small so that the sandwich was all jumbled up.",Rawalpindi
21,Shiraz,2/5 Stars,11-02-21,Quantity of food is very low. Hardly half box of chowmein was given.,Rawalpindi
21,Rose,3/5 Stars,31-01-21,"With the passage of time, food is becoming lesser and lesser. Also 1 nugget was missing.",Rawalpindi
21,Saad,1/5 Stars,14-01-21,The food was not fully cooked and me and my family got sick,Rawalpindi
21,rabail,5/5 Stars,13-01-21,Everything was just perfect,Rawalpindi
21,Sami,5/5 Stars,04-01-21,İt was amazing,Rawalpindi
21,Ayesha,5/5 Stars,22-12-20,"Nice taste with economical price, that’s why we will will visit codessa soon .
Delivery time was very fast inspite that our location is located at populated area with so many streets to overcome.",Rawalpindi
21,Aman,5/5 Stars,20-12-20,Good,Rawalpindi
21,muhammad,1/5 Stars,29-11-20,"Terrible food 🤮...
I mean how can you get past with this kind of food...
I ordered Special Chowmain, it was just the noodles tossed in chilli sauce and soy sauce... 
It costs Rs.350 and trust me you won't want to pay Rs 100 for that...
NOT RECOMENDED AT ALL!!!",Rawalpindi
21,Salma,3/5 Stars,29-11-20,I reorder the sandwitch n they deliverd different sandwitch.layers were lesser than previous one.but amount was same.,Rawalpindi
21,Salma,1/5 Stars,25-11-20,"Soup was so pathetic ,n quantity was less than foraperson not conplete bowl.to much salty.",Rawalpindi
21,Sohaira,1/5 Stars,21-11-20,"Honey wings were okay but less for the price. Meatballs had gone bad,.marinara sauce was okay. Overall a bad experience.",Rawalpindi
21,Sundas,2/5 Stars,14-11-20,"Food was very bad and they did not give one item which I ordered, chicken meatballs. Totally unprofessional behaviour",Rawalpindi
21,Mahmood,3/5 Stars,09-11-20,"Too spicy, please keep you food tolerable for a normal person",Rawalpindi
21,Abraham,3/5 Stars,11-10-20,Food was not good this time as ordered the same burger which was good last tome,Rawalpindi
21,Talha,5/5 Stars,22-09-20,"Got the chicken meatballs. They were huge and tasted ok, but the spaghetti marinara was really well done. Good job, guys!",Rawalpindi
22,Mustafa,5/5 Stars,27-08-21,"She was nice and kind to me.
Sweet nd juicy.",Rawalpindi
22,Sabaiyna,3/5 Stars,03-08-21,the price of the oreo delight was reasonable but u can add condensed milk or any chocolate soft cake for the better taste,Rawalpindi
22,abdullah,1/5 Stars,29-07-21,Its was very bad .Potato was not cooked properly and what they show in pic of sandwich it was not match with reall,Rawalpindi
22,malik,5/5 Stars,24-07-21,Great... ♥️,Rawalpindi
22,Hanan,5/5 Stars,24-07-21,"Ordered anday ki bhujia , taste is good but onions were under cooked overall experience is good ,",Rawalpindi
22,Abdul,1/5 Stars,23-07-21,Fries was too less in 160 Rs Why?,Rawalpindi
22,khansa,1/5 Stars,16-07-21,Worst food ever.....they sent me jala hua parathaa with xtraa salt in andy ki bhurji......i orderd ghr ka khana thnkng achaa ho gaa and what they sent was worst....ziada nhi thri c sharam kar ln kindly,Rawalpindi
22,Amna,1/5 Stars,14-07-21,I ordered mango juice. Due to their price being Rs 150 I thought it to be fresh. But it was a nestle juice mixed with black salt and ice.,Rawalpindi
22,Shuaib,4/5 Stars,25-06-21,It was delicious. Nicely presented,Rawalpindi
22,Aini,3/5 Stars,10-05-21,Could be a lot better,Rawalpindi
22,Anam,1/5 Stars,05-05-21,It was substandard,Rawalpindi
22,Dee,2/5 Stars,23-04-21,Too late,Rawalpindi
22,Madeeha,3/5 Stars,22-04-21,Taste of things was good but lacked freshness,Rawalpindi
22,Waqas,4/5 Stars,11-04-21,Food was extra salty.,Rawalpindi
22,Taymoor,5/5 Stars,14-03-21,"The Paratha was not oily, appreciated! Omelette was also delicious! Keep it up!",Rawalpindi
22,mansoor,5/5 Stars,13-03-21,Keep doing good cooking,Rawalpindi
22,zahir,5/5 Stars,13-03-21,behtreeeen,Rawalpindi
22,Masooma,2/5 Stars,10-03-21,Really need to improve the food,Rawalpindi
22,Liaquat,1/5 Stars,04-03-21,Fraud howa mere sath joo order kiya wo half mila .. Iss mai ki awam nahi sudar sakti,Rawalpindi
22,Zainab,1/5 Stars,01-03-21,"Worst food...



 I",Rawalpindi
22,Rehan,4/5 Stars,15-02-21,Delicious 😋,Rawalpindi
22,Rehan,1/5 Stars,04-02-21,Not satisfied.. aloo Paratha mai aloo naam k he hain bss😒,Rawalpindi
22,Dee,5/5 Stars,25-01-21,Best food in the town. Your food is healthy and yummy! Love it!!,Rawalpindi
22,Angel,3/5 Stars,08-01-21,Needed  a bit more salt in paratha dough(flour),Rawalpindi
23,Fahad,5/5 Stars,14-09-21,"Food quality 100/100
Food presentation 100/100
Food Taste 1000/1000 (delicious)",Rawalpindi
23,Hina,5/5 Stars,15-08-21,It was good in taste and quality.,Rawalpindi
23,Abdullah,5/5 Stars,28-07-21,Full of taste,Rawalpindi
23,MuhammadAhsan,1/5 Stars,08-07-21,Not same as described in menu,Rawalpindi
23,Muhammad,5/5 Stars,06-07-21,"Meal was ok, one bad thing happened consecutively 2nd day, Raita was spoiled yesterday and today also. I have to waste it as it was badly smelling.",Rawalpindi
23,Tayyab,5/5 Stars,22-06-21,It's s good awesome taste also good quantity,Rawalpindi
24,Syed,1/5 Stars,16-08-21,Daal was so tasteless but paratha was som how okay.,Rawalpindi
24,Hasnat,1/5 Stars,02-07-21,"Food was not upto the mark, the whole plate of Salan has to be wasted",Rawalpindi
24,Mussarat,1/5 Stars,17-05-21,Good,Rawalpindi
24,Sawaira,2/5 Stars,16-05-21,it was really bad,Rawalpindi
24,Saba,1/5 Stars,29-04-21,Ya to lagta ha bazar k national ya shan k lay k bna di ha bad experience bad packing,Rawalpindi
24,Mohsin,1/5 Stars,05-04-21,Very poor and worst quality of food,Rawalpindi
24,Sherjeel,5/5 Stars,08-03-21,We luv maa g's food and maa g and as well rider did a great job,Rawalpindi
24,Taimour,1/5 Stars,16-02-21,"Food was really bad
Rice not cooked properly
Chicken was raw 
Baryani tasted really bad 
Worst food experience of my life  
They deserve no star 0",Rawalpindi
24,Fahim,1/5 Stars,30-01-21,Boiled rice with running water haleem...😐,Rawalpindi
24,Fahad,1/5 Stars,28-01-21,The most third class chawal n haleem,Rawalpindi
24,Aaftab,3/5 Stars,27-01-21,Daal was thin and Haleem was runny.,Rawalpindi
24,Shaki,1/5 Stars,25-01-21,Not test,Rawalpindi
24,Fatima,1/5 Stars,14-01-21,"Food was not good
 too bad 🙀 experience 🙀",Rawalpindi
24,Hadiqa,1/5 Stars,13-01-21,I didn't order pilao I ordered biryani so I hate  it,Rawalpindi
24,Nouman,1/5 Stars,13-12-20,"Poor packaging. Lost half of my ponk tea on the go and when i receives the order, the tea is like frozen food",Rawalpindi
24,Baqir,2/5 Stars,08-12-20,"I ordered a deal with haleem and dal and received 2 dals instead of haleem. Odered gajraila and received gajar ki kheer. Ordered pepsi and received 7up.
Dal was tasteless",Rawalpindi
24,Zainab,1/5 Stars,22-11-20,The food came 2 hours late ....,Rawalpindi
24,HAAD,1/5 Stars,26-09-20,They dont deserve a single star,Rawalpindi
24,Abuasif,1/5 Stars,13-09-20,"I have ordered full chicken masala, but received half instead. Disappointed today and we have ordered at the same address on Friday the order was accurate quantitatively. Quality was satisfactory though,",Rawalpindi
24,Mehik,3/5 Stars,16-08-20,I ordered 3 parathas and there was only 2... disappointed,Rawalpindi
24,zeeshan,5/5 Stars,10-06-20,they have mentioned with chatni...... i have been ordering many times and just once i have received chatni...... chatni is must item with qeema paratha,Rawalpindi
24,Samina,1/5 Stars,26-03-20,Food taste was not good,Rawalpindi
24,Ali,5/5 Stars,05-03-20,I did not Recieve the drink,Rawalpindi
25,Abdul,1/5 Stars,27-06-21,"Taste was zero,, waste of money",Rawalpindi
27,Muhammad,3/5 Stars,03-09-21,Not good not bad,Rawalpindi
27,Yumna,2/5 Stars,31-08-21,Burger tasted so bad,Rawalpindi
27,Suniya,3/5 Stars,26-08-21,"I ordered meethay gol gappay, channa chaat and bun kabab. Gol gappas were pretty much broken because of extremely thin shell. Taste average. Bun kabab was below average. Chana chaat was good",Rawalpindi
27,Umer,4/5 Stars,20-06-21,Good taste..will try another items soon.,Rawalpindi
27,Natasha,1/5 Stars,08-05-21,It's was not according to expectations,Rawalpindi
27,Tanzeel,2/5 Stars,06-05-21,There was no any other fruit accept apples,Rawalpindi
27,Talha,3/5 Stars,05-05-21,"Ordered Cheese Shawarma, Chicken was not properly cooked. Tasteless.",Rawalpindi
27,Azhar,1/5 Stars,30-04-21,"It was a horrible experience to order from this place. 1st the order was incomplete but I received my money back via helpline. 2nd, it tasted horribly bad. The chicken tasted like an old diseased chicken and oil was stale and rancid. Felt like eating chicken and fries made in mobile oil. It was so bad. Won't be ever trying it again.",Rawalpindi
27,Saima,1/5 Stars,18-04-21,Very poor taste rotten food very bad experience,Rawalpindi
27,Zohra,1/5 Stars,29-01-21,Food special parathy billkul achy nhi thy..,Rawalpindi
27,Mahnoor,1/5 Stars,15-12-20,Don't ever order from this restaurant wastage of  money only,Rawalpindi
27,ishtiaq,1/5 Stars,10-12-20,food quality is not up to the mark.very oily,Rawalpindi
27,Zafeer,2/5 Stars,29-11-20,There was short of chicken in zinger burger,Rawalpindi
27,Hadia,1/5 Stars,21-11-20,Pathetic,Rawalpindi
27,Manahel,1/5 Stars,18-11-20,Poor quality of soup. Rider was responsible and cooperative.,Rawalpindi
27,Jawed,1/5 Stars,25-07-20,Shit food,Rawalpindi
27,Umer,1/5 Stars,16-06-20,Very bad experience,Rawalpindi
27,Mramjad,5/5 Stars,05-06-20,Also provide green chatni with it next time,Rawalpindi
27,Kaleem,2/5 Stars,20-05-20,Uncooked chicken with blood visible in Malai Boti,Rawalpindi
27,fatima,1/5 Stars,07-02-20,Bad taste bad packing,Rawalpindi
28,Iraj,5/5 Stars,12-08-21,Best best best experience ❤️❤️❤️ will surely order from here again and always. Best of roll parathas I've ever eaten.,Rawalpindi
28,shahzeb,1/5 Stars,05-08-21,it was totally pathetic fries were microwave they were not even fresh i specially mention for coke they send me pepse really pathetic experience,Rawalpindi
28,Dua,5/5 Stars,26-07-21,"It was so good
😋 Yummy",Rawalpindi
28,Atiqa,2/5 Stars,24-07-21,Taste of the food wasnt that good. It was just okaish to fill ur stomach that's it...,Rawalpindi
28,Muhammad,5/5 Stars,24-07-21,"Amazing taste, loved the quality. Keep it up!",Rawalpindi
28,ali,1/5 Stars,21-07-21,"Excess oil on pratha, as well as there was an insect in my patty burger. Worse experience ever. K8ndly basi khana mat diya krein. Nhi bna skty tou band krdein. Dusron k paisy haram k nhi",Rawalpindi
28,Muhammad,3/5 Stars,16-07-21,Patty burger wasn't good in the rs99 deal paratha roll was good,Rawalpindi
28,Muhammad,5/5 Stars,10-07-21,Tasty!,Rawalpindi
28,asma,1/5 Stars,07-07-21,Worst food ever I have eaten.,Rawalpindi
28,Faraz,5/5 Stars,04-07-21,Food was delicious,Rawalpindi
28,Momo,1/5 Stars,01-07-21,I requested to not add salad in one roll paratha but he didn't did so,Rawalpindi
28,Haadiya,5/5 Stars,01-07-21,good,Rawalpindi
28,Mehwysh,4/5 Stars,26-06-21,"Filling was good as usual, however, paratha was not crispy and it was hard.",Rawalpindi
28,Musa,4/5 Stars,24-06-21,Food was fine.,Rawalpindi
28,Mehwysh,5/5 Stars,20-06-21,I loved the smoky chicken. Roll paratha was amazing but sauce was very typical.,Rawalpindi
28,Rehan,5/5 Stars,17-06-21,Superb excellent food,Rawalpindi
28,Sehar,5/5 Stars,16-06-21,Totally infact  madly in love with your roll paratha and all your menu is amazing... love thee food keep It up😍😍,Rawalpindi
28,shahzeb,1/5 Stars,18-04-21,it was so pathetic food that i was not able to eat i throw all the food because food quality and taste was so low such a waiste of money i am totally disappointed,Rawalpindi
28,Qureshi,5/5 Stars,14-03-21,"Rider keh raha tha apka 1 roll diya hai restaurant ny..
Jb mainy ussy kaha k mainy ni lyna 1 kion k mainy 2 order kiye thy to ohir 5 mint baad aa k bola k ye lijiye 2..
Is trha naam kharb krty hain ap k riders or ye mere saath 3rd time hoa hai",Rawalpindi
28,Usman,5/5 Stars,08-01-21,Not bad,Rawalpindi
28,Zeeshan,1/5 Stars,05-01-21,"Worst taste ever, worst bun, burnt fries, chicken was like rubber. Worst food ever i saw, totally waste of money, put it in the garbage",Rawalpindi
28,Dr-shehzad,1/5 Stars,28-12-20,Very bad delay service food was like 5 days old bad experinece,Rawalpindi
28,Lâyba,1/5 Stars,25-12-20,"Very spicy roll, fries were stale, v bad experience",Rawalpindi
29,Abbas,5/5 Stars,11-09-21,awesome 👌 yummy and delicious 😋 thanks,Rawalpindi
29,Waleed,5/5 Stars,08-09-21,"Best food money can buy! Clean, hygienic and cooked to perfection. I was shocked at the amount of pasta and chicken. It is a real steal: you are getting way more than what you are paying for! Highly recommend!!",Rawalpindi
29,Ayesha,5/5 Stars,17-08-21,Good,Rawalpindi
29,WaqarImran,3/5 Stars,16-08-21,Quantity of French fries and Manchurian was too less. Very disappointed to see the quantity.,Rawalpindi
29,U,2/5 Stars,13-08-21,Smelly chicken mince. It was all clamped up. Pasta was bland,Rawalpindi
29,Mamoona,5/5 Stars,03-08-21,Awesome 💯👍,Rawalpindi
29,Laiba,1/5 Stars,30-07-21,Fzol,Rawalpindi
29,Naeem,1/5 Stars,09-07-21,Very bad,Rawalpindi
29,Pal,1/5 Stars,01-07-21,just red sauce he thi koi taste nhi koi chicken nhi or quantity itni kam very bad experiance,Rawalpindi
29,Usman,4/5 Stars,16-06-21,Bad taste fazul restaurant,Rawalpindi
29,Mamoona,2/5 Stars,15-06-21,Not good,Rawalpindi
29,Meshal,5/5 Stars,31-05-21,Excellent. I keep ordering from here,Rawalpindi
29,Eman,5/5 Stars,28-05-21,It was delicious and really enjoy the taste,Rawalpindi
29,QuratUlAin,5/5 Stars,17-04-21,A bit spicy,Rawalpindi
29,Ayesha,5/5 Stars,16-04-21,Bestest quality pastas,Rawalpindi
29,Faizan,2/5 Stars,12-04-21,No taste!!,Rawalpindi
29,WaqarImran,3/5 Stars,24-03-21,Not satisfied with the taste this time. Previously taste was awesome,Rawalpindi
29,Waleed,1/5 Stars,18-03-21,"Hair inside the food, no sause in pasta, tasteless. Your quality is deteriorating.",Rawalpindi
29,Sidra,4/5 Stars,18-03-21,The spaghetti tasted average at best.,Rawalpindi
29,Meshal,5/5 Stars,16-03-21,Excellent hot food!,Rawalpindi
29,Aqsa,1/5 Stars,14-03-21,The food was pathetic,Rawalpindi
29,WaqarImran,5/5 Stars,10-03-21,Good quality and quantity of food.,Rawalpindi
29,Kashan,1/5 Stars,08-03-21,My order cost 242 rupees but I got charged 300 rupees because rider had no change.,Rawalpindi
29,Areeda,3/5 Stars,07-03-21,The mac n cheese was same as red sauce no difference the amount of oil was alot I'm actually a big fan of your pastas but this time i regret ordering it,Rawalpindi
29,Areeda,5/5 Stars,04-03-21,Red sauce pasta tasted odd but loved the mac n cheese,Rawalpindi
29,Wahaib,1/5 Stars,01-03-21,Bad quality and taste was also not good,Rawalpindi
29,QuratUlAin,5/5 Stars,28-02-21,Love Your Hand Zaiqa. I Truely want classes from you,Rawalpindi
29,Jabir,5/5 Stars,28-02-21,It was a wow 👍🏼,Rawalpindi
29,Laiba,5/5 Stars,27-02-21,Highly recommend,Rawalpindi
