linkNumber,reviewBy,reviewRating,reviewAt,reviewDescription,city
99,Muhammad,2/5 Stars,18-06-21,Average experience.. Nothing unique or extra,Islamabad
99,Glowing,5/5 Stars,17-06-21,It was amazing gonna order that again tonight just loved it,Islamabad
99,Omer,5/5 Stars,14-06-21,"ordered for the second time and the food was amazing ♡ zinger was really fresh,crispy and tender + economical too :)
however u guys need to work on ur Nachos, they were soggy and not crispy at all; also please provide better quality condiments.",Islamabad
99,Ayesha,5/5 Stars,14-06-21,"the food was amazing. It was fulling and delicious. Hygiene wise it was excellent as well, will definitely try again!",Islamabad
99,Jahanzaib,5/5 Stars,13-06-21,"The product was awesome.....!!!!! I would like to suggest a few things.
1)please change Brand of sachet(ketchup and garlic) include a good Brand. 
2)provide tissues with parcel. 
3)keep the quality like previous Order. 

I know you guys can do It. I can see the effort you put and appreciate It.",Islamabad
99,Umair,5/5 Stars,09-06-21,"Food waa delicious, outstanding taste will definitely try again!! 🤩",Islamabad
99,Noshervan,5/5 Stars,09-06-21,The food is fresh and tasty and good in quantity 👍🏽👍🏽👍🏽,Islamabad
99,Areej,5/5 Stars,08-06-21,Zinger burger was really tender. Received my order on time. It was fresh and hot. Sufficient for single serving. I would highly suggest to order from this kitchen,Islamabad
99,Aysha,5/5 Stars,05-06-21,"Ordered anda shami burger and found it very yummy, fries were too less but very crispy and tasty",Islamabad
99,Areej,5/5 Stars,03-06-21,"My order was absolutely mouth-watering. Received my order on time and it was hot and fresh. I think I'm in love with your special nachos loaded with fries. Taste was really amazing. It was sufficient for single serving.
I'm eagerly anticipating to my next order from you guys.",Islamabad
99,ROSHAANAY,5/5 Stars,30-05-21,The order was absolutely delicious. Got our order on time and it was fresh and warm. Quality and Portion size was also up to the standard. Looking forward to my next order with this startup,Islamabad
100,MalikDillawar,5/5 Stars,08-09-21,Beef burger is awesome really loved,Islamabad
100,Kashif,1/5 Stars,07-09-21,too much and stale,Islamabad
100,Tayyab,5/5 Stars,10-08-21,"It was very good, especially Lassi",Islamabad
100,Bahroze,1/5 Stars,31-07-21,"I ordered the deal with zinger, they gave me a Chicken burger like bro wtf are you serious? The fried chicken was like one week old the actual F ? I'd recommend everybody not to order from here. i wish i could attach a picture",Islamabad
100,Maham,5/5 Stars,27-06-21,The Alfredo pasta was good. Got and fresh,Islamabad
100,Yasmin,1/5 Stars,25-06-21,The quality received via foodpanda was tasteless whereas in restaurant its better.Menu on foodpanda is very limited,Islamabad
100,Sidra,1/5 Stars,13-06-21,"The fried chicken coating was extremely oily, and chicken meat from under the coating was bland, dark, hard and chewy like it was an old chicken and had a smell to it. Not recommended.",Islamabad
100,Naeem,5/5 Stars,13-06-21,Excellent food,Islamabad
100,Maya,2/5 Stars,10-06-21,Need to work on quality bcz it was soaked in oil,Islamabad
100,Rida,3/5 Stars,27-05-21,It was ok,Islamabad
100,Wahab,5/5 Stars,25-05-21,"Quality, Taste, Fresh.. everything is exceptionally Amazing.",Islamabad
100,Marwa,3/5 Stars,23-05-21,Chicken was way too less,Islamabad
100,Newton,1/5 Stars,21-05-21,"Bad option,bekar Khana baasi bilkul,
Oh",Islamabad
100,Afaq,5/5 Stars,14-05-21,"Food was perfectly cooked, worth for its money and the fries were one of the best in town",Islamabad
100,Malik,5/5 Stars,21-04-21,Tasty burger,Islamabad
100,Urooj,5/5 Stars,20-04-21,"Everything i tried from there is 100% awesome. Everything from packaging to taste is worth having. Pasta, sandwiches , spring rolls, samosas,  steaks and what else. All are best in town. . But one thing steaks are best if you have it in a minute after serving. Fresh and hot.",Islamabad
100,Malik,5/5 Stars,19-04-21,Quality food and great taste,Islamabad
100,Jazil,1/5 Stars,18-04-21,Food taste is worst,Islamabad
100,Hassan,1/5 Stars,17-04-21,Very low quality oil was used and discusting taste,Islamabad
100,Saad,5/5 Stars,11-04-21,Good quality,Islamabad
100,talha,2/5 Stars,29-03-21,Disappointed with the steak,Islamabad
100,ABEERA,5/5 Stars,29-03-21,great food,Islamabad
100,ShoaibKhan,5/5 Stars,26-03-21,Excellent food,Islamabad
100,arooj,3/5 Stars,11-03-21,Burger is average. Patty needs to improve. Steak is not recommended.,Islamabad
100,Hassan,1/5 Stars,10-03-21,Taste was not good,Islamabad
100,MI,5/5 Stars,09-03-21,"Tast is good, worth to eat, packaging was a little poor quality",Islamabad
100,Raafay,5/5 Stars,08-03-21,Fish was excellent. Fries were good. Sauce was really good too but I don't think it fits with the zinger. 9.5/10,Islamabad
101,Iman,1/5 Stars,08-09-21,i asked for breast tikka piece and i was delivered leg,Islamabad
101,Bukhtawar,5/5 Stars,03-09-21,Excellent quality biryani,Islamabad
101,ShahNawaz,1/5 Stars,22-08-21,I have ordered chicken peace and received one from biryani.,Islamabad
101,Maleeha,1/5 Stars,02-08-21,Food was stale. The packaging said one green chutney and salad but there was no green chutney. The pathetic food is overpriced.  I'm never ordering food from Sarang Sindhi Cuisine.,Islamabad
101,Myra,1/5 Stars,30-07-21,I asked for fresh naan and rotis when I got them they weren’t fresh at all also I ordered coke in drinks and they sent me sprite highly disappointed,Islamabad
101,SyedMehboobHussain,3/5 Stars,02-07-21,Packing need improvement and also if you charge high for food quality and quantity should be there,Islamabad
101,Hamxa,5/5 Stars,22-06-21,Good and amazing😋😋😋,Islamabad
101,Noreena,5/5 Stars,15-06-21,Biryani wasn’t good. Way too spicy and seems like some low quality masala was used to make it.,Islamabad
101,Moazam,1/5 Stars,12-06-21,Frode,Islamabad
101,Omar,5/5 Stars,11-06-21,"Very good tikka, always made fresh",Islamabad
101,Muhammad,1/5 Stars,11-06-21,"Poorest quality bad bhindian worse lassi and worst shami kabab, permanently black listed for me",Islamabad
101,Ayman,1/5 Stars,06-06-21,"Poor quality food, biryani was all leftover rice with no chicken in it.",Islamabad
101,sahl,2/5 Stars,06-06-21,The rice were old! kisi aur ka bacha hua khana pack krke bhej diya humay,Islamabad
101,Atta,1/5 Stars,03-06-21,Tasteless and bland. They are charging 150 for a chicken piece the size of a golf ball. Absolutely pathetic.,Islamabad
101,Shahryar,1/5 Stars,30-05-21,One shami kabab for Rs 150 cost me around 180 Rs for a single shami kabab very disappointing ( Foodpanda you suck),Islamabad
101,Asif,3/5 Stars,22-05-21,"Quantity was very less compare to price.
Taste was good.",Islamabad
101,Bashir,1/5 Stars,30-03-21,"The food was cold, it was just left overs",Islamabad
101,Usman,1/5 Stars,02-03-21,"There was no kabab in pulao, only rice and the smallest chicken piece they could possibly put in it. Really disappointed, saarang use to be good, but not anymore",Islamabad
101,Nosheen,5/5 Stars,24-02-21,"Food was soooo yummy! I had the perfect chicken Karahi and roti. Food was hot, with perfect spices and very delicious! Quantity and quality both were great. Will def order again.",Islamabad
101,Syed,2/5 Stars,14-02-21,Taste of so called biryani was pathetic,Islamabad
101,Foodie,1/5 Stars,13-02-21,I have ordered 2 biryani but they gave me 1 biryani and 1 pulao,Islamabad
101,Mubeen,1/5 Stars,11-02-21,Very spicy biryani but taste was below average. The taste is much lower still price is much much higher than other vendors.,Islamabad
101,Babar,1/5 Stars,11-02-21,Less food for more money. Didn't expect this. Remove name of sindhi from the name because ppl will take wrong impression or improve your food against the worth of money,Islamabad
101,MrsBilal,4/5 Stars,08-02-21,"The food is good but in the vegetarian platter of 540 Rs, there's is not enough rice even for 1 person. The portion of rice they give is a joke.",Islamabad
101,Hassan,5/5 Stars,04-02-21,Super biyani,Islamabad
101,Musfirah,1/5 Stars,03-02-21,Packaging v.poor..chicken was uncooked,Islamabad
101,Ahmad,5/5 Stars,02-02-21,Chicken tikka deal is good.,Islamabad
101,Menal,4/5 Stars,02-02-21,Nil,Islamabad
101,Hasnain,4/5 Stars,30-01-21,in complete order,Islamabad
101,Aman,2/5 Stars,26-01-21,The Tikka was fine but the Seekh Kabab weren't good this time. They tasted strange.,Islamabad
101,Mano,5/5 Stars,24-01-21,Always good,Islamabad
101,Malikwaqas,3/5 Stars,06-01-21,Too much spice in food .. that not fair,Islamabad
101,Nangyail,1/5 Stars,05-01-21,"It was my first experience there and it turned out the worst, they are very lazy on their service, i got my order very late. Extremely disappointed.",Islamabad
101,Umaima,4/5 Stars,03-01-21,Please reduce the big masala’s that vome in evry bite and one has to take it out from the mouth. Instead either use their powder ot use a cloth to wrap them and cook them.,Islamabad
101,Afreen,3/5 Stars,31-12-20,Over charged,Islamabad
101,Ahmed,4/5 Stars,25-12-20,Order was changed without information or contact.,Islamabad
101,Zubair,3/5 Stars,25-12-20,"didn't get what I ordered 
poor packingiew 
food was good",Islamabad
101,Agha,4/5 Stars,25-12-20,Food from Sarang is always great. i just wish it was as flavorful as it was when they started. Portions are good too. Could be more in the price they charge but I would rather they keep up quality than the quantity.,Islamabad
101,muhammad,2/5 Stars,19-12-20,No taste,Islamabad
101,Mrs,5/5 Stars,18-12-20,Really good chicken tikka and biryani. Highly recommended.,Islamabad
101,ayusha,1/5 Stars,07-12-20,food was not fully cooked and i ordered aprite n they delivered coke.. rice was not cooked completely it was waste of money,Islamabad
102,Asif,5/5 Stars,13-09-21,Nice,Islamabad
102,Ali,1/5 Stars,13-08-21,Worst quality food 300% expensive,Islamabad
102,Muhammad,4/5 Stars,04-06-21,The food was good. Would really appreciate if you give raita along with this order. It should be complimentary,Islamabad
102,Omar,1/5 Stars,31-05-21,This is the first time I am disappointed with a painda dish. First of all there was no option to add chicken. Secondly the roti and Salan of painda is 220 which is overpriced. Then the flatter was so bad. It tasted like over salted salan of band gobhi. Really disappointed.,Islamabad
102,Abdikadir,1/5 Stars,29-05-21,They added a little chicken,Islamabad
102,bilalkhan,4/5 Stars,22-03-21,Painda was very nice but the chicken with it was quite hard. Should have been much more tender. Will order again in-shaa-Allah,Islamabad
102,BilaL,1/5 Stars,08-02-21,Most pathetic bannu beef pulao I had no taste and no quality plus the raita was spilled in everywhere.,Islamabad
102,Ali,5/5 Stars,10-12-20,Quantity was low as per price.,Islamabad
102,Hira,1/5 Stars,26-11-20,No,Islamabad
102,Haroon,1/5 Stars,14-09-20,Food was very pathetic for the price they will give chicken painda which is soggy roti and a small leg piece. If you want to waste your money then go ahead otherwise I would not suggest it.,Islamabad
102,Ali,3/5 Stars,04-07-20,Very less quantity,Islamabad
102,Ali,3/5 Stars,20-02-20,Tell them to Use less salt,Islamabad
102,Sameer C,2/5 Stars,05-05-19,Stomach got upset the next day,Islamabad
102,Fiaz H,5/5 Stars,13-02-19,Very yummy and good quality beef,Islamabad
102,SajjadYarkhon,4/5 Stars,13-10-18,Ordered chicken 🍗painda. It was not the most authentic one but it tasted fine. Recommended.👍,Islamabad
103,Somi,1/5 Stars,29-08-21,Fazol tha kacroch nikla kherr may dasat yh food tha,Islamabad
103,Ayesha,1/5 Stars,09-07-21,Poorly cooked and raw,Islamabad
103,Shahzad,5/5 Stars,08-07-21,Nice,Islamabad
103,Javeria,1/5 Stars,02-06-21,This restaurant must get shut off as they have given me an old food......biryani rice was pathetic and raita was like water.horrible experience,Islamabad
103,Ahmad,2/5 Stars,12-03-21,Food isn't good,Islamabad
103,Zainab,5/5 Stars,14-02-21,Balanced spices and good taste. Quality is good as well. Definitely recommend.,Islamabad
103,Afia,1/5 Stars,04-02-21,Tasteless,Islamabad
103,AliAkbăř,5/5 Stars,27-01-21,"Taste is very good but the only thing that need to be upgrade is Food quantity.
I have observed that the food quantity is very less.",Islamabad
103,Fauzia,1/5 Stars,07-10-20,Charged me full value and delivered half food 😡,Islamabad
104,Hamid,3/5 Stars,27-08-21,Not fresh rice,Islamabad
104,mujeeb,5/5 Stars,31-07-21,The quality of food was excellent but the quantity was less. I request to increase the quantity of this food. Thanks,Islamabad
104,Azhar,1/5 Stars,03-07-21,Very bad 😡,Islamabad
104,Kiran,5/5 Stars,29-06-21,Rice not properly cooked,Islamabad
104,Bakhtawar,1/5 Stars,18-06-21,No chicken piece was there. Highly disappointed.,Islamabad
104,Saiqa,5/5 Stars,04-04-21,Zabardast macroni,Islamabad
104,Maryam,1/5 Stars,03-04-21,The food quality was very poor . Rice were smelly and rotten,Islamabad
104,Sara,5/5 Stars,29-03-21,Best ever pasta❤️😍👌,Islamabad
105,Maham,2/5 Stars,18-05-21,Not good,Islamabad
105,Shayan,5/5 Stars,11-05-21,The black pepper karahi was great and fresh. Just add some garnishing in the end.,Islamabad
105,Ghillmaan,5/5 Stars,07-05-21,The kabab karahi was spot on ... Pure delight for the spicy food lovers and the amount of gravy was just right...!!! So do gice it a try,Islamabad
105,Ayaz,1/5 Stars,28-04-21,Ordered Qeema and it was not cooked properly.  Also poor quality oil was used.,Islamabad
105,Shayan,5/5 Stars,21-04-21,Nice chicken handi and tasty as well,Islamabad
105,waqas,2/5 Stars,20-04-21,Not satisfactory,Islamabad
105,Suman,1/5 Stars,13-04-21,Green karahi was waste of money,Islamabad
105,Shayan,4/5 Stars,02-04-21,Please add a bit less spice in seekh kabab karahi  it is extremely spicy not good for health. The taste is good but add less chilli flakes and mirch.,Islamabad
105,zaeem,4/5 Stars,05-03-21,Size of roti was tooo small . U should mentioned it,Islamabad
105,Madeeha,5/5 Stars,28-02-21,i have ordered chicken seekh kabab karahi but deliever me smiple chicken karahi,Islamabad
105,waseem,1/5 Stars,22-02-21,Pathetic taste today,Islamabad
105,Ayesha,3/5 Stars,15-02-21,Tikka karahi was too spicy,Islamabad
105,Shayan,5/5 Stars,21-01-21,Great food. The seekh kabab karahi is bit too spicy than their handis.,Islamabad
105,Maria,1/5 Stars,16-01-21,Food is low in quantity,Islamabad
105,Hammad,5/5 Stars,13-01-21,Rider was very rude. But the white karahi was superb. 9/10,Islamabad
105,Zahra,5/5 Stars,11-01-21,chicken seekh kaba karahi was awesome. good exprience.,Islamabad
105,Shoukat,5/5 Stars,11-01-21,Properly pack the order.,Islamabad
105,Muneeb,3/5 Stars,09-01-21,Black pepper handi was like boiled chicken in curry. And Quantity was also less!,Islamabad
105,Shayan,5/5 Stars,06-01-21,Amazing seekh kabab karahi with good quantity. A bit spicy but recommended.,Islamabad
105,Saim,4/5 Stars,03-01-21,Good food quality,Islamabad
105,Samia,1/5 Stars,28-12-20,I ordered white chiken karahi but it was worst experience. Chicken was not fully cooked and was not able to eat,Islamabad
105,Abdul,1/5 Stars,18-12-20,"I suggest you guys to please take this dish off the menu.
Am a true karahi lover: and this isn’t a karahi to go for, for this price.",Islamabad
105,Tahir,5/5 Stars,18-12-20,Good food good quality fast delivery,Islamabad
105,Asim,5/5 Stars,16-12-20,Love you all food panda team,Islamabad
105,Umair,5/5 Stars,15-12-20,Perfect,Islamabad
105,Aamir,2/5 Stars,14-12-20,"There was a plastic bag inside the food, and I had specifically mentioned that I don't want any chillies, yet it was spicy",Islamabad
105,Tahir,4/5 Stars,14-12-20,Very good every thing but little bit non spicy,Islamabad
105,Ghulam,2/5 Stars,13-12-20,Fake discount. 50% discount. Sent 50% order,Islamabad
105,Asif,5/5 Stars,12-12-20,Amazing 💯,Islamabad
105,Ali,3/5 Stars,10-12-20,Taste is very low,Islamabad
105,Faheem,5/5 Stars,29-11-20,Delicious black paper chicken karahi,Islamabad
105,Saad,5/5 Stars,18-11-20,Best handi,Islamabad
105,Ujala,4/5 Stars,11-11-20,Flavour of karahi should have been more enhanced,Islamabad
105,Shayan,4/5 Stars,19-09-20,The chicken haryali handi was good tasty but the biryani was pathetic. The chicken piece in biryani were floating in oil. It was not chicken biryani it was oily biryani. All rice were soaked in oil and oil was leaking everywhere from box.,Islamabad
105,Mohammed,2/5 Stars,19-09-20,Tge food was overcooked and burnt. The piece was quite small as well. The rider arrived late as well.,Islamabad
105,Ahsan,5/5 Stars,16-09-20,"Just brilliant. Ordered Seekh Kebab Karahi, BBQ Koyla Karahi and Chicken Biryani. Everything was very tasty and the whole family enjoyed it. Food came within 25 mins which was also great. Highly recommended",Islamabad
105,Sarfraz,2/5 Stars,15-09-20,"Biryani rice had small stone pieces, came under teeth six/seven times, spoiling all the excitement of ordered food....",Islamabad
105,Rija,2/5 Stars,10-09-20,Very less quantity for the amount you charge!,Islamabad
105,Fawad,5/5 Stars,25-08-20,Quantity was less as expected,Islamabad
105,sana,1/5 Stars,18-08-20,Bakwas baryani Chicken piece k nam pay dhoka,Islamabad
108,Nadiya,1/5 Stars,09-09-21,Alot of oil with no taste.,Islamabad
108,IsrarAahmad,5/5 Stars,08-09-21,Food was fantastic. Fresh hot and tasty.,Islamabad
108,Rafia,5/5 Stars,02-09-21,"Love your chicken qeema, but the quantity is very lil for the price.",Islamabad
108,Sehar,5/5 Stars,15-08-21,"Like always , a great experience with Mom’s kitchen.",Islamabad
108,M,1/5 Stars,10-08-21,That omelette was a joke.,Islamabad
108,Najam,1/5 Stars,10-08-21,"paratha and rotees were made of white flour - what is the point of home chef if it is not in whole wheat / brown flour. 

channas were like boiled channas in spicy shorbah.

overall, Disappointed! Majorly!",Islamabad
108,Hamza,5/5 Stars,07-08-21,Good food.,Islamabad
108,Sundas,5/5 Stars,05-08-21,Aloo Paratha was very yummy. And the sweet lassi was too good. Will order again.,Islamabad
108,Shaneela,5/5 Stars,02-08-21,It was really tasty,Islamabad
108,Muneeb,5/5 Stars,06-07-21,Hygienic and tasteful meal at a reasonable price.,Islamabad
108,Messam,5/5 Stars,03-07-21,Amazing quality food. Need to work on just packaging area.,Islamabad
108,Adam,5/5 Stars,01-07-21,Tasty wholesome home cooked food.,Islamabad
108,Fad,5/5 Stars,16-06-21,"Best food. Highy quality, fresh and delicious",Islamabad
108,Ibrahim,4/5 Stars,06-06-21,Amazing Aloo Paratha,Islamabad
108,Fad,5/5 Stars,04-06-21,"Outstanding, very fresh and delicious",Islamabad
108,M,5/5 Stars,04-06-21,Food was great but pls consider taping up your chutney containers. Spilled open during delivery and destroyed all the packaging.,Islamabad
108,Hina,5/5 Stars,29-05-21,Lovely food always 🤤,Islamabad
108,Sara,5/5 Stars,27-05-21,Paratha was good. Zarda tasted goid but got a little disappointed when there was no ras gullay as shown in pic.,Islamabad
108,Hamza,5/5 Stars,23-05-21,Maani was a little hard. Else was great,Islamabad
108,Andleeb,4/5 Stars,04-05-21,Best place for neat and clean home made food with quality and quantity . Must try,Islamabad
108,Alamdar,5/5 Stars,03-05-21,The egg specialty was amazing.,Islamabad
108,Farhan,5/5 Stars,02-05-21,Great taste!,Islamabad
108,Salman,5/5 Stars,30-04-21,The aloo and chicken parathas were delicious especially with raita or just plain yogurt,Islamabad
108,Muhammad,5/5 Stars,27-04-21,Good taste and service.,Islamabad
108,Shehryar,5/5 Stars,26-04-21,"The vendor provide according to the instructions, really hygienic and well prepared food. Highly recommended.",Islamabad
108,Zulfqar,2/5 Stars,24-04-21,Chicken pratha was below average. Chanay khattay thay.,Islamabad
108,ayesha,5/5 Stars,24-04-21,Thank you for yummy Partha my kids also love it . Keep it up .,Islamabad
108,Fatima,5/5 Stars,23-04-21,Excellent! Loved the haleem!,Islamabad
108,Ghani,5/5 Stars,21-04-21,Excellent food with an amazing taste.,Islamabad
108,Shaikh,5/5 Stars,20-04-21,Excellent Paratha Aloo wala,Islamabad
108,Muhammad,5/5 Stars,14-04-21,I ordered lobia and roti. Both of these things were fresh and very delicious. Would recommend 10/10,Islamabad
108,shahzad,5/5 Stars,13-04-21,"Highly recommended hygienic food.
Every time I make an order I fell in love with there dishes. There mani paratha is too good, must try this out.",Islamabad
108,Sardar,5/5 Stars,13-04-21,Good food just like home,Islamabad
108,Sundas,5/5 Stars,12-04-21,Excellent,Islamabad
108,MrsBilal,5/5 Stars,12-04-21,"Mom's Kitchen always makes very good food. They also pack everything very well. Nothing is falling out. I especially like their chapal kabab.
Last time I gave a review about Lebanese Rotisserie's Fatoush salad and some how it got posted here on Mom's Kitchen profile. Sorry about that. You deserve 5 stars.",Islamabad
108,Raza,5/5 Stars,12-04-21,The meal was delicious i really loved it. Will order again for sure,Islamabad
108,MrsBilal,3/5 Stars,11-04-21,"I ordered fatoush for 375. I was shocked to see the size of the salad. This is something you can get for 50 rs. All sauce had dripped out due to pathetic packaging. And they said there would be pieces of bread also, which were only 3 (bite sized) in one box! Must give proper and complete portions.",Islamabad
108,Hina,5/5 Stars,10-04-21,Lovely food as always and loved the complementary tea plus I miss and hate when there are days you're off 😢,Islamabad
108,Shaneela,5/5 Stars,08-04-21,The food tastes good and I really appreciate it,Islamabad
108,Shahzad,5/5 Stars,08-04-21,Taste of Home must order,Islamabad
108,Shaykh,5/5 Stars,07-04-21,Perfect 👍,Islamabad
108,Muhammad,5/5 Stars,07-04-21,Good service.,Islamabad
108,Amjad,5/5 Stars,07-04-21,"Mani paratha is a unique kind of Paratha that my mom used to cook. I just had this from Moms kitchen and found it delicious and tasty. I got the same taste , which I used to have from my mom's hand. It was hot , packaging was excellent.  I recommend it strongly. Thumps up for Chef.",Islamabad
108,Shahzad,5/5 Stars,05-04-21,Excellent food on of the best ghar ka khanna in the town,Islamabad
108,Muhammad,5/5 Stars,05-04-21,"Good hygiene, quantity and quality. Will definitely recommend.",Islamabad
110,Nafees,5/5 Stars,14-09-21,Was very good . Nice paking,Islamabad
110,Rimsha,5/5 Stars,29-08-21,Quantity was very low . Or gravy was missing it was full with oil,Islamabad
110,Maryam,5/5 Stars,29-08-21,Fresh & taste,Islamabad
110,Abdullah,5/5 Stars,21-08-21,It was perfect.,Islamabad
110,Ahmer,1/5 Stars,30-07-21,pathetic taste,Islamabad
110,Mian,5/5 Stars,24-07-21,Awesome,Islamabad
110,Shahryar,5/5 Stars,18-07-21,Best,Islamabad
110,Shahryar,5/5 Stars,09-07-21,Very good,Islamabad
110,Hamid,3/5 Stars,08-07-21,Food wasn’t fresh yesterday,Islamabad
110,malik,1/5 Stars,30-06-21,"It was a special biryani with potato.
There is no potato and quantity like child's meal. Wasted....",Islamabad
110,malik,3/5 Stars,25-06-21,Fries are totally foiled not cooked well and very very bad taste. And the other side biryani was good and raita is also very bad,Islamabad
110,Jaleel,3/5 Stars,17-06-21,"Really disappointed, there was no potato as shown image, and taste was also not so good.",Islamabad
110,sikander,3/5 Stars,16-06-21,Plain no taste in daal or chawal,Islamabad
110,Arsalan,4/5 Stars,14-06-21,"Sabzi was not good,daal was good",Islamabad
110,Hamza,5/5 Stars,12-06-21,Daal was a little less then last time,Islamabad
110,Shahryar,5/5 Stars,10-06-21,Nice fresh chapati,Islamabad
110,Shahryar,5/5 Stars,09-06-21,Very nice,Islamabad
110,Fatima,3/5 Stars,07-06-21,Chicken karai was really not good. Masala was burnt i think. It was all black masala also fries were fried in cold oil i guess. Sb chipkaay huay thy fry b sae nae huay thy,Islamabad
110,Sohail,1/5 Stars,02-06-21,"I got pulao instead of biryani, not professional",Islamabad
110,Fariha,1/5 Stars,02-06-21,Rice were not boiled well. And daal was soooooo watery.,Islamabad
110,Dj,1/5 Stars,02-06-21,Not much good taste,Islamabad
110,Hammad,5/5 Stars,30-05-21,10/10 for daal chawal,Islamabad
110,Usaman,5/5 Stars,30-05-21,Very tasty good job lajawab anda,Islamabad
110,Waqas,5/5 Stars,30-05-21,Nice biryani.,Islamabad
110,asad,1/5 Stars,30-05-21,Ordered biryani deal but it was pulao and honestly it was inedible. The deal also had a drink but i never received it. If the items are not available then it’s better to cancel the order rather than just send whatever you like. The paratha and omelette was nice might order again but the pulao was so bad I wish I didn’t waste my money here.,Islamabad
110,Faisal,2/5 Stars,29-05-21,Salad was fresh but biryani was not even edible.,Islamabad
111,Mehreen,3/5 Stars,14-09-21,Aloo ki bhujia was very oily and did not taste good.,Islamabad
111,MuhammadHannan,5/5 Stars,13-09-21,Amazing food as always. Chaiye ke cheeni bs kam rakha karein baki awsome!,Islamabad
111,Asim,3/5 Stars,13-09-21,It was more spicy than expected,Islamabad
111,Abdul,1/5 Stars,29-08-21,"Food quality was too low, there were very very less potatoes in paratha",Islamabad
111,Adnan,1/5 Stars,25-08-21,Bad experience,Islamabad
111,Annas,5/5 Stars,21-08-21,Sirf aloo ky parathy main aloo dalna shruu kar dain baaqi we order daily best for students,Islamabad
111,Usman,1/5 Stars,13-08-21,Rates are too much high but quality is low,Islamabad
111,Rafia,4/5 Stars,13-08-21,Parathas were a lil burnt in the middle,Islamabad
111,Sobia,5/5 Stars,06-08-21,Good taste will try again,Islamabad
111,Abdul,4/5 Stars,04-08-21,"Aalo k parathy k sath chatni nai thi, waisy taste acha tha 
Aalo ki bujia ki quantity bhe khas nai thi",Islamabad
111,M,1/5 Stars,14-07-21,Not listening to instructions ever.,Islamabad
111,Messam,4/5 Stars,14-07-21,Food quality is good but not consistent. Try to focus on recipe and your packaging as well. You tea is the worst. Sometimes sweat as honey and sometimes no taste at all. Work on your tea too. My best wishes for you. I'm your regular customer that's why I'm telling you this. You can do it :),Islamabad
111,Moeed,4/5 Stars,12-07-21,"Average food, not as expected, also before you order parathay remember they will be almost empty, not recommended until you don’t have another choice.",Islamabad
111,Sanober,5/5 Stars,08-07-21,Zabardest wana order again,Islamabad
111,Messam,2/5 Stars,01-07-21,Food quality is going down day by day. Try to follow instructions as everyone's taste is different,Islamabad
111,Maryam,5/5 Stars,08-06-21,Food was good,Islamabad
111,Malik,4/5 Stars,01-06-21,pratha was hard otherwise good,Islamabad
111,Sana,2/5 Stars,30-03-21,I ordered an aaloo ka paratha & the potato filling was very less.... Left me hungry... And the paratha did not taste like wholewheat bread,Islamabad
111,SardarShahbaz,1/5 Stars,27-03-21,"Worst food quality and packing, tea was just a new name given to water. Won’t order again",Islamabad
111,Amna,5/5 Stars,22-03-21,Superb experience,Islamabad
111,zaeem,4/5 Stars,18-03-21,Roti was uncooked from sides .,Islamabad
111,Faisal,3/5 Stars,17-03-21,Average,Islamabad
111,Muhammad,1/5 Stars,17-03-21,"There was hair in omelets which ruined my whole meal.
No hygienic at all.",Islamabad
111,Ms,5/5 Stars,14-03-21,"Excellent taste, fresh and warm food and the order was complete and very neatly packed! 
Received the order on time 
Best place to order when you don’t want to dine out",Islamabad
111,Bilal,3/5 Stars,12-03-21,"Rotti was very good, but channa was not.",Islamabad
111,Zubair,3/5 Stars,11-03-21,"poor packing, the oil from the salan had spilled out and made a mess",Islamabad
111,Murtaza,2/5 Stars,09-03-21,The food taste was extremely bland. The quantity of the daal was too less for the rice. Taste was less than okay.,Islamabad
111,Jaan,5/5 Stars,09-03-21,Paratha was good taste was so good I recommended every one,Islamabad
111,Hooria,1/5 Stars,08-03-21,Mere order me baal thy aur chawal bhi kharab cooked thy,Islamabad
111,Eeman,2/5 Stars,01-03-21,Improve your taste please.,Islamabad
111,Faisal,1/5 Stars,28-02-21,Very low quality food provided specially mater rice and chicken karahi very bad experience never recommend by anyone,Islamabad
111,Hamza,1/5 Stars,22-02-21,Extremely disappointing and poor taste and hygiene,Islamabad
111,Ayesha,1/5 Stars,30-01-21,I’ve ordered aloo gosht (mutton) but they delivered in chicken also quantity was not enough even for a single person,Islamabad
113,Hina,3/5 Stars,10-09-21,"French toast were a bit dry, should be more soaked into egg and milk mixture.",Islamabad
113,Anas,5/5 Stars,09-09-21,"White Rice & Rajmah, fresh & savory.",Islamabad
113,Anas,5/5 Stars,07-09-21,"Mutton Karahi was very good and so was the roti, as always. Fresh and Hot food delivered.

Collected all your motivational letters.",Islamabad
113,Aniqa,5/5 Stars,07-09-21,Taste still wonderful but they increased the prices 😔,Islamabad
113,Saima,5/5 Stars,04-09-21,Delicious 😋 my kid liked the chana pulao will order again,Islamabad
113,Saima,5/5 Stars,30-08-21,Fresh and tasty food,Islamabad
113,Saima,5/5 Stars,28-08-21,"Excellent quality and taste is excellent, it is cooked very nicely.i ordered white lobia it was delicious and roti was fresh and hot.i would love to order again",Islamabad
113,Danial,5/5 Stars,27-08-21,Best pulao 👍,Islamabad
113,Saima,5/5 Stars,24-08-21,Food was fresh and taste good,Islamabad
113,Hammad,5/5 Stars,18-08-21,Salad,Islamabad
